Query,Type,Time
s11,CS,6.0
s11,CS,2.0
s11,CS,1.0
s11,CS,1.0
s11,CS,1.0
s11,CS,1.0
s11,CS,3.0
s11,CS,1.0
s11,CS,1.0
s11,CS,1.0
s12,CS,1.0
s12,CS,0.0
s12,CS,1.0
s12,CS,1.0
s12,CS,1.0
s12,CS,1.0
s12,CS,1.0
s12,CS,0.0
s12,CS,0.0
s12,CS,1.0
c1,SumRDF,0.0
c1,SumRDF,0.0
c1,SumRDF,1.0
c1,SumRDF,1.0
c1,SumRDF,0.0
c1,SumRDF,1.0
c1,SumRDF,0.0
c1,SumRDF,0.0
c1,SumRDF,0.0
c1,SumRDF,0.0
c2,SumRDF,1.0
c2,SumRDF,0.0
c2,SumRDF,1.0
c2,SumRDF,0.0
c2,SumRDF,1.0
c2,SumRDF,1.0
c2,SumRDF,0.0
c2,SumRDF,1.0
c2,SumRDF,0.0
c2,SumRDF,1.0
c3,SumRDF,0.0
c3,SumRDF,0.0
c3,SumRDF,0.0
c3,SumRDF,1.0
c3,SumRDF,1.0
c3,SumRDF,1.0
c3,SumRDF,0.0
c3,SumRDF,0.0
c3,SumRDF,0.0
c3,SumRDF,0.0
f1,SumRDF,1.0
f1,SumRDF,1.0
f1,SumRDF,1.0
f1,SumRDF,1.0
f1,SumRDF,0.0
f1,SumRDF,1.0
f1,SumRDF,1.0
f1,SumRDF,0.0
f1,SumRDF,0.0
f1,SumRDF,0.0
f2,SumRDF,1.0
f2,SumRDF,0.0
f2,SumRDF,1.0
f2,SumRDF,1.0
f2,SumRDF,1.0
f2,SumRDF,0.0
f2,SumRDF,1.0
f2,SumRDF,1.0
f2,SumRDF,0.0
f2,SumRDF,1.0
f3,SumRDF,6.0
f3,SumRDF,2.0
f3,SumRDF,1.0
f3,SumRDF,1.0
f3,SumRDF,1.0
f3,SumRDF,1.0
f3,SumRDF,1.0
f3,SumRDF,2.0
f3,SumRDF,1.0
f3,SumRDF,1.0
f4,SumRDF,1.0
f4,SumRDF,2.0
f4,SumRDF,1.0
f4,SumRDF,1.0
f4,SumRDF,1.0
f4,SumRDF,1.0
f4,SumRDF,1.0
f4,SumRDF,3.0
f4,SumRDF,0.0
f4,SumRDF,1.0
f5,SumRDF,0.0
f5,SumRDF,1.0
f5,SumRDF,0.0
f5,SumRDF,1.0
f5,SumRDF,0.0
f5,SumRDF,0.0
f5,SumRDF,0.0
f5,SumRDF,0.0
f5,SumRDF,0.0
f5,SumRDF,0.0
s1,SumRDF,1.0
s1,SumRDF,0.0
s1,SumRDF,1.0
s1,SumRDF,0.0
s1,SumRDF,1.0
s1,SumRDF,0.0
s1,SumRDF,1.0
s1,SumRDF,0.0
s1,SumRDF,1.0
s1,SumRDF,1.0
s2,SumRDF,0.0
s2,SumRDF,0.0
s2,SumRDF,0.0
s2,SumRDF,0.0
s2,SumRDF,0.0
s2,SumRDF,0.0
s2,SumRDF,0.0
s2,SumRDF,1.0
s2,SumRDF,1.0
s2,SumRDF,1.0
s3,SumRDF,1.0
s3,SumRDF,0.0
s3,SumRDF,0.0
s3,SumRDF,0.0
s3,SumRDF,1.0
s3,SumRDF,0.0
s3,SumRDF,0.0
s3,SumRDF,0.0
s3,SumRDF,0.0
s3,SumRDF,0.0
s4,SumRDF,0.0
s4,SumRDF,0.0
s4,SumRDF,1.0
s4,SumRDF,0.0
s4,SumRDF,1.0
s4,SumRDF,0.0
s4,SumRDF,0.0
s4,SumRDF,1.0
s4,SumRDF,0.0
s4,SumRDF,0.0
s5,SumRDF,0.0
s5,SumRDF,0.0
s5,SumRDF,0.0
s5,SumRDF,0.0
s5,SumRDF,0.0
s5,SumRDF,0.0
s5,SumRDF,0.0
s5,SumRDF,1.0
s5,SumRDF,1.0
s5,SumRDF,0.0
s6,SumRDF,0.0
s6,SumRDF,1.0
s6,SumRDF,1.0
s6,SumRDF,0.0
s6,SumRDF,0.0
s6,SumRDF,0.0
s6,SumRDF,1.0
s6,SumRDF,0.0
s6,SumRDF,0.0
s6,SumRDF,1.0
s7,SumRDF,1.0
s7,SumRDF,0.0
s7,SumRDF,1.0
s7,SumRDF,0.0
s7,SumRDF,1.0
s7,SumRDF,2.0
s7,SumRDF,1.0
s7,SumRDF,0.0
s7,SumRDF,0.0
s7,SumRDF,0.0
s8,SumRDF,0.0
s8,SumRDF,1.0
s8,SumRDF,1.0
s8,SumRDF,1.0
s8,SumRDF,1.0
s8,SumRDF,0.0
s8,SumRDF,0.0
s8,SumRDF,2.0
s8,SumRDF,0.0
s8,SumRDF,1.0
s9,SumRDF,0.0
s9,SumRDF,1.0
s9,SumRDF,1.0
s9,SumRDF,1.0
s9,SumRDF,0.0
s9,SumRDF,0.0
s9,SumRDF,0.0
s9,SumRDF,1.0
s9,SumRDF,0.0
s9,SumRDF,0.0
s10,SumRDF,1.0
s10,SumRDF,1.0
s10,SumRDF,0.0
s10,SumRDF,0.0
s10,SumRDF,0.0
s10,SumRDF,0.0
s10,SumRDF,0.0
s10,SumRDF,1.0
s10,SumRDF,0.0
s10,SumRDF,0.0
s11,SumRDF,0.0
s11,SumRDF,0.0
s11,SumRDF,1.0
s11,SumRDF,0.0
s11,SumRDF,0.0
s11,SumRDF,0.0
s11,SumRDF,1.0
s11,SumRDF,1.0
s11,SumRDF,1.0
s11,SumRDF,1.0
s12,SumRDF,1.0
s12,SumRDF,1.0
s12,SumRDF,1.0
s12,SumRDF,1.0
s12,SumRDF,1.0
s12,SumRDF,0.0
s12,SumRDF,1.0
s12,SumRDF,1.0
s12,SumRDF,0.0
s12,SumRDF,0.0
